id,conversationid,actor,conversant,dialoguetext,sequence,conditionstring,userscript,isgroup,hascheck,hasalts
958,873,387,81,"""Why do I need to go through Archer to speak to the Committee?""",0,"Variable[""tc.archer""] == true",,0,0,0
959,873,81,0,"""I find it a great comfort to know there are benevolent powers watching over all, in strict accordance with the Wayfarer Act and the Bristelmüne Conventions.""",0,,,0,0,0
960,873,81,0,"""You see, in addition to being an airborne artillery platform, Coalition Warship Archer is also the linchpin of the Coalition's surveillance and communications infrastructure in Revachol.""",0,,"SetVariableValue(""coast.sunday_archer_surveillance"", true) --[[ Variable[ ]]",0,0,0
961,873,81,0,"""And listening! It has the most objective vantage point in the entire city. Not to mention a vast array of radio, photographic, and meteorological monitoring instruments.""",0,,,0,0,0
962,873,391,81,"The Bristelmüne Conventions are a series of international agreements governing the treatment of military personnel and civilians in theatres of war as well as occupied territories. In practice, they are more talked about than observed.",0,,,0,0,0
963,873,387,81,"""Hold on, it's *watching* us, too?""",0,"Variable[""coast.sunday_archer_surveillance""] == true",,0,0,0
964,873,0,0,0,Continue(),,,1,0,0
965,873,81,0,"""A *fugitive*?""",0,,,0,0,0
966,873,387,81,Say nothing.,0,,,0,0,0
0,874,0,0,0,Continue(),,,0,0,0
1,874,0,0,0,Continue(),,,1,0,0
2,874,355,0,"A bundle of clothes heaped on the bed. A stained parka, some towels and a duvet. Some socks even.",0,,,0,0,0
3,874,387,0,Figure out what he's trying to say.,0,"Variable[""apt.cuno_dad_reveal_redcheck""] == true",,0,1,0
4,874,0,0,0,Continue(),,,1,0,0
5,874,0,0,0,Continue(),"Variable[""apt.cuno_dad_perc_redcheck""]",,1,0,0
6,874,0,0,0,Continue(),"(Variable[""apt.cuno_dad_perc_redcheck""]) == false",,1,0,0
7,874,414,0,He's trying to call you pigs.,0,,,0,0,0
8,874,0,0,0,0,,"SetVariableValue(""apt.cuno_dad_main_hub_reached"", true) --[[ Variable[ ]]",1,0,0
9,874,387,0,[Leave.],0,,,0,0,0
10,874,387,0,"""Kim, is this thing even *alive*?""",0,IsKimHere(),,0,0,0
11,874,3,0,"""I'm afraid it is. Look, it *moves*."" He points to a fleshy lump sticking out from the other end of the blanket. The limb seems to be twitching from time to time.",0,,,0,0,0
12,874,416,0,"And look, the other foot is camouflaged by a striped sock bearing the name MAXTOR on the sole. Three toes are poking out of a hole.",0,,"SetVariableValue(""apt.cuno_dad_perc_maxtor_socks"", true) --[[ Variable[ ]]",0,0,0
13,874,0,0,0,Continue(),,,1,0,0
14,874,0,0,0,Continue(),"Variable[""apt.cuno_dad_perc_maxtor_socks""]",,1,0,0
15,874,0,0,0,Continue(),"(Variable[""apt.cuno_dad_perc_maxtor_socks""]) == false",,1,0,0
16,874,391,0,Maxtor is a gas company. He's wearing free socks from a gas company. They probably came with the bills.,0,,,0,0,0
17,874,387,0,"""Is this.... Cuno's father we're seeing?""",0,"Variable[""yard.cuno_told_violent_dad_has_drugs_home_address""] == true  and  IsKimHere()",,0,0,0
18,874,387,0,"(Whisper.) ""I took your amphetamine, old man.""",0,"CheckItem(""drug_speed_bottle"")",,0,0,0
19,874,136,0,Silence... Only heat emanates from the sleeping body.,0,,,0,0,0
20,874,3,0,"""Well, judging by the colour of his hair I would say yes, it is.""",0,,,0,0,0
21,874,0,0,0,0,,,1,0,0
22,874,387,0,"""Doesn't look like he's going fuck anyone up any time soon.""",0,,,0,0,0
23,874,387,0,"""I was expecting something... worse.""",0,,,0,0,0
24,874,3,0,"""No, it really doesn't."" The lieutenant tilts his head. ""This looks very hard to recover from.""",0,,,0,0,0
25,874,136,0,The lieutenant's right -- the man's unwashed hair bears a familiar ginger tone. Even the hair on his chest is coppery. The light from the window falls into his half-open eyes.,0,,,0,0,0
26,874,387,0,"""I can't believe it, Cuno's dad isn't a loser! It *must* be someone else.""",0,,,0,0,0
27,874,3,0,"""I think he's still *quite* bad... I mean, what he has come to."" The lieutenant tilts his head.",0,,,0,0,0
28,874,136,0,"A pair of half-open bug eyes is staring back at you from the dark, empty and frozen. It's clear that the person behind them is not awake.",0,,,0,0,0
29,874,387,0,"""This is serious damage, I'm still not sure he's not dead.""",0,,,0,0,0
30,874,387,0,"""Hold on, what happened to his eyes?""",0,"Variable[""apt.cunodad_encyclo_eyes_open_sleep""] == false",,0,0,0
31,874,136,0,"""Fuckn... k... f...pi..."" Suddenly the man starts growling. Three words manage to escape his mouth, along with a strong stench of alcohol.",0,,"SetVariableValue(""apt.cuno_dad_reveal_redcheck"", true) --[[ Variable[ ]]",0,0,0
32,874,136,0,"A groan rises from the man's throat, dry like a death rattle... He's trying to say something in his sleep.",0,,"SetVariableValue(""apt.cuno_dad_reveal_redcheck"", true) --[[ Variable[ ]]",0,0,0
33,874,3,0,"""Look, he's trying to communicate.""",0,,,0,0,0
34,874,3,0,"""Can't you tell? It happens to exceptionally *committed* substance abusers. They fall asleep with their eyelids still open. Not a pretty sight.""",0,,,0,0,0
35,874,0,0,0,Continue(),,,1,0,0
36,874,0,0,0,Continue(),,,1,0,0
37,874,414,0,"The man groans once again, but his tongue keeps failing him: It's impossible to make out the syllables. A hand emerges from the blankets, trying to gesticulate something...",0,,,0,0,0
38,874,0,0,0,Continue(),,,1,0,0
39,874,406,0,The bear is trying to wake up!,0,,,0,0,0
40,874,387,0,"""What did you just say?!""",0,,,0,0,0
41,874,387,0,"""You're awake... He's awake!""",0,,,0,0,1
42,874,0,0,0,Continue(),,,1,0,0
43,874,0,0,0,Continue(),"Variable[""yard.cuno_told_violent_dad_has_drugs_home_address""]",,1,0,0
44,874,0,0,0,Continue(),"(Variable[""yard.cuno_told_violent_dad_has_drugs_home_address""]) == false",,1,0,0
45,874,387,0,"""Maybe we should help him somehow?""",0,IsKimHere(),,0,0,0
46,874,414,0,"""Pigs,"" he says.",0,,,0,0,0
47,874,387,0,"""Fuck you. Die.""",0,,,0,0,0
48,874,3,0,"""At least he got to say his piece.""",0,,,0,0,0
49,874,3,0,"""What is there to do? We could turn him on his side, so he doesn't choke on his own vomit. But he's already on his side...""",0,,,0,0,0
50,874,0,0,0,Continue(),,,1,0,0
51,874,0,0,0,Continue(),,,1,0,0
52,874,0,0,0,Continue(),,,1,0,0
53,874,136,0,"And then falls back again, limp and defeated by sleep. A loud snore escapes his mouth.",0,,,0,0,0
54,874,414,0,"The man groans once again, but his tongue keeps failing him: It's impossible to make out the syllables. A hand emerges from the blankets, trying to gesticulate something...",0,,,0,0,0
55,874,414,0,"And then it dawns upon you, clear and surreal...",0,,,0,0,0
56,874,136,0,"His hand falls back on the bed, limp and defeated. A loud snore escapes his mouth... He's asleep again.",0,,"XPStandardSetBool(""XP.what_does_cunos_dad_say"")--[[ Variable[ ]]",0,0,0
57,874,0,0,0,Continue(),,,1,0,0
58,874,0,0,0,Continue(),IsKimHere(),,1,0,0
59,874,0,0,0,Continue(),(IsKimHere()) == false,,1,0,0
60,874,136,0,The pile of blankets grunts miserably.,0,,"SetVariableValue(""apt.cuno_dad_reveal_redcheck"", true) --[[ Variable[ ]]",0,0,0
61,874,405,0,He wouldn't be too thrilled to learn you stole his stash. It was the last thing keeping him functional.,0,,,0,0,0
62,874,0,0,0,Continue(),,,1,0,0
63,874,0,0,0,Continue(),"Variable[""apt.cuno_dad_main_hub_reached""]",,1,0,0
64,874,0,0,0,Continue(),"(Variable[""apt.cuno_dad_main_hub_reached""]) == false",,1,0,0
65,874,387,0,Slowly reach out your hand.,0,,,0,0,0
66,874,387,0,Nothing to see here then. [Leave.],0,,,0,0,0
67,874,136,0,"The ageing alcoholic is still there, breathing... The air in the room is stale.",0,,,0,0,0
68,874,136,0,"A lump of flesh is sticking out from under the blanket. It seems to be twitching from time to time, like the paw of an animal who's having a bad dream.",0,,,0,0,0
69,874,387,0,"""Hey, talk to me! Are you even alive?""",0,IsKimHere() == false,,0,0,0
70,874,387,0,"""Hey, are you really Cuno's father?""",0,"Variable[""yard.cuno_told_violent_dad_has_drugs_home_address""] == true  and  IsKimHere() == false",,0,0,0
71,874,136,0,"The light from the window is weak, but it seems like he is. His wild, unwashed mane bears a familiar ginger tone. Even the hair on his chest is coppery.",0,,,0,0,0
72,874,136,0,"No response. A pair of half-open bug eyes is staring back at you from the dark, empty and frozen. It's clear that the person behind them is not awake.",0,,,0,0,0
73,874,404,0,His half-open eyes give him the look of a dead man. But he is in there... and not enjoying himself.,0,,,0,0,0
74,874,136,0,"Suddenly the man starts growling. Three words manage to escape his mouth, along with a strong stench of alcohol: 'Fucking... kipt... f****ts...'",0,,"SetVariableValue(""apt.cuno_dad_reveal_redcheck"", true) --[[ Variable[ ]]",0,0,0
75,874,394,0,"Don't forget his face: the bloated and reddened cheeks, the bulbous nose... This would be Cuno after 30 years of alcohol and substance abuse.",0,,,0,0,0
76,874,406,0,There's still plenty to be scared of here. Just not what you thought.,0,,,0,0,0
77,874,387,0,"""Do you need help?""",0,IsKimHere() == false,,0,0,0
78,874,136,0,The pile of blankets grunts. It's hard to say if there's anything left you could do.,0,,"SetVariableValue(""apt.cuno_dad_reveal_redcheck"", true) --[[ Variable[ ]]",0,0,0
79,874,0,0,0,0,,,1,0,0
80,874,387,0,"""I can't believe it, Cuno's dad can't be a loser! It *must* be someone else.""",0,,,0,0,0
81,874,387,0,"""I was expecting something... scarier.""",0,,,0,0,0
82,874,387,0,"""Doesn't look like you're going to fuck anyone up any time soon, little man.""",0,,,0,0,0
83,874,391,0,Nocturnal lagophthalmos. The likelihood of falling asleep with partially open eyelids rises after stimulant use and heavy drinking.,0,,,0,0,0
84,874,0,0,0,Continue(),,,1,0,0
85,874,0,0,0,Continue(),,,1,0,0
86,874,3,0,"""Are you saying a man who looks like Cuno broke into his father's apartment and passed out in his father's bed?""",0,,,0,0,0
87,874,403,0,"Somewhere, just out of earshot, a glass bottle explodes. A man's voice shouts ""You fucking kids!"" And then the screech of sneakers pounding the pavement, a girl's voice yelling ""Got him!"" and a painfully shrill laugh piercing the air...",0,,,0,0,0
88,874,387,0,"""Excellent form.""",0,,,0,0,0
89,874,387,0,"""Poor guy.""",0,,,0,0,0
90,874,398,0,Are you going to let a semi-conscious degenerate disrespect you?,0,,,0,0,0
91,874,387,0,"""Hold up, lieutenant. Look at that pile of clothes.""",0,IsKimHere(),,0,0,0
92,874,355,0,Something underneath there is breathing.,0,,,0,0,0
93,874,406,0,It doesn't give a shit that you're a cop! Stop your hand now or you're gonna die!,0,,,0,0,0
94,874,387,0,Keep extending your hand towards the pile.,0,,,0,0,0
95,874,387,0,"Fuck this, I'm out. [Leave.]",0,,,0,0,0
96,874,0,0,0,0,,,1,0,0
97,874,355,0,"Your hand touches a greasy duvet, covered in cigarette burns and ketchup stains. You hear a growl. There is something *alive* underneath it.",0,,,0,0,0
98,874,387,0,Pull the blanket off.,0,,,0,0,0
99,874,136,0,You see a 60-year-old fat red-headed man passed out from large amounts of alcohol. And god knows what else. The smell of shit rises from his mouth.,0,,,0,0,0
100,874,416,0,In the dark it looks like a nest.,0,,,0,0,0
101,874,0,0,0,0,,,1,0,0
102,874,3,0,"""Mhmh..."" The lieutenant has covered his nose.",0,,,0,0,0
103,874,396,0,"It's not too late, no one's going to blame you for backing out. You don't have to do this. Just get out.",0,,,0,0,0
104,874,414,0,"It's deep, in suffering somehow.",0,,,0,0,0
105,874,136,0,You don't have to take him down. He's already down.,0,,"FinishTask(""TASK.optional_take_down_cunos_dad_done"")--[[ Variable[ ]]",0,0,0
106,874,391,0,Nocturnal lagophthalmos. The likelihood of falling asleep with partially open eyelids rises after stimulant use and heavy drinking.,0,,"SetVariableValue(""apt.cunodad_encyclo_eyes_open_sleep"", true) --[[ Variable[ ]]",0,0,0
107,874,406,0,There's still plenty to be scared of here. Just not what you thought.,0,,,0,0,0
108,874,3,0,"""This man won't be feeding his family any time soon. Not that he was, but..."" The lieutenant thinks to himself. ""At least he won't be beating his son.""",0,,,0,0,0
109,874,404,0,His half-open eyes give him the look of a dead man. But he is in there... and not enjoying himself.,0,,,0,0,0
110,874,387,0,"""He's gonna sleep it off, I know this shit.""",0,,,0,0,0
111,874,401,0,A coronary artery bypass graft? Take out his liver and replace it with a new one? Somehow undo 20 years of neurological damage from stimulants...,0,,,0,0,0
112,874,0,0,0,Continue(),,,1,0,0
113,874,0,0,0,Continue(),"IsTHCPresent(""revacholian_nationhood"")",,1,0,0
114,874,0,0,0,Continue(),"(IsTHCPresent(""revacholian_nationhood"")) == false",,1,0,0
115,874,392,0,A change in the genetic make up wouldn't hurt. Ginger degenerate.,0,,,0,0,0
116,874,392,0,A change in the socio-economic circumstances wouldn't hurt.,0,,,0,0,0
117,874,387,0,Nod.,0,,,0,0,0
118,874,3,0,"""We could take him to Remedie or Saint Batiste, but he doesn't have money for medical services. The Almshouse would turn him down...""",0,,,0,0,0
119,874,3,0,"""They don't do charity for people who're trying to kill themselves. Besides, he'll be dead in a few..."" The lieutenant stops, listening to him.",0,,,0,0,0
120,874,0,0,0,Continue(),,,1,0,0
121,874,0,0,0,Continue(),IsKimHere(),,1,0,0
122,874,0,0,0,Continue(),(IsKimHere()) == false,,1,0,0
123,874,414,0,He's trying to call you a pig.,0,,,0,0,0
124,874,414,0,"""Pig,"" he says.",0,,,0,0,0
125,874,0,0,0,Continue(),,,1,0,0
126,874,0,0,0,Continue(),"Variable[""yard.cuno_tried_drunk_hug_cuno""]",,1,0,0
127,874,0,0,0,Continue(),"(Variable[""yard.cuno_tried_drunk_hug_cuno""]) == false",,1,0,0
128,874,394,0,"Don't forget his face: the bloated and reddened cheeks, the bulbous nose... This would be Cuno after 30 years of substance abuse, if he drank too.",0,,"SetVariableValue(""apt.cuno_dad_viscal_cuno_if_he_drank"", true) --[[ Variable[ ]]",0,0,0
129,874,390,0,The sight you're beholding right now is probably the reason he doesn't.,0,,,0,0,0
130,874,0,0,0,Continue(),,,1,0,0
131,874,0,0,0,Continue(),"Variable[""apt.cuno_dad_viscal_cuno_if_he_drank""]",,1,0,0
132,874,0,0,0,Continue(),"(Variable[""apt.cuno_dad_viscal_cuno_if_he_drank""]) == false",,1,0,0
133,874,392,0,... years? Months? Weeks?,0,,,0,0,0
0,875,0,0,0,Continue(),,,0,0,0
1,875,0,0,0,Continue(),,,1,0,0
2,875,237,0,This door is made of metal and appears to be reinforced. Someone here really values their security.,0,,,0,0,0
3,875,387,0,[Leave.],0,,,0,0,0
4,875,0,0,0,0,,,1,0,0
5,875,408,0,Number twenty eight... This is where the cleaning lady said the smoker on the balcony lives.,0,,,0,0,0
6,875,0,0,0,Continue(),,,1,0,0
7,875,0,0,0,Continue(),IsKimHere(),,1,0,0
8,875,0,0,0,Continue(),(IsKimHere()) == false,,1,0,0
9,875,3,0,"""Let's see if anyone's home. Knock on the door.""",0,,,0,0,0
10,875,387,0,Knock.,"AudioPlay(apt/empty_room_door/knock-04,1)",,,0,0,0
11,875,237,0,No one answers.,0,,,0,0,0
12,875,0,0,0,Continue(),,,1,0,0
13,875,0,0,0,Continue(),"Variable[""backyard.smoker_first_departure""] < DayCount()  and  IsHourBetween(21,4)  and  IsTaskActive(""TASK.visit_the_smoker_on_the_balcony"")",,1,0,0
14,875,0,0,0,Continue(),"(Variable[""backyard.smoker_first_departure""] < DayCount()  and  IsHourBetween(21,4)  and  IsTaskActive(""TASK.visit_the_smoker_on_the_balcony"")) == false",,1,0,0
15,875,20,0,"""Yes?"" A handsome young man hums with a cigarette in his hand. ""Are you looking for me, gendarme?""",0,,,0,0,0
16,875,0,0,0,Continue(),,,1,0,0
17,875,0,0,0,Continue(),,,1,0,0
18,875,0,0,0,Continue(),IsKimHere(),,1,0,0
19,875,0,0,0,Continue(),(IsKimHere()) == false,,1,0,0
20,875,0,0,0,Continue(),,,1,0,0
21,875,3,0,"""Looks like the young man we're looking for isn't home. I think our best chance to catch him is in the evening."" He looks around, taking in the cold spring air.",0,,,0,0,0
22,875,0,0,0,Continue(),,,1,0,0
23,875,0,0,0,Continue(),"Variable[""backyard.smoker_first_departure""] == DayCount()",,1,0,0
24,875,0,0,0,Continue(),"(Variable[""backyard.smoker_first_departure""] == DayCount()) == false",,1,0,0
25,875,387,0,"""Sounds good. Tomorrow 21.00.""",0,,,0,0,0
26,875,387,0,"""I don't think I can make it.""",0,,,0,0,0
27,875,387,0,"""What do you mean?""",0,,,0,0,0
28,875,3,0,"""Tomorrow 21.00, right here, apartment #28."" He writes it down into his little notebook. ""Good. Let's go.""",0,,"FinishTask(""TASK.find_apartment_twenty_eight""); GainTask(""TASK.visit_the_smoker_on_the_balcony"")--[[ Variable[ ]]",0,0,0
29,875,3,0,"""The smoker on the balcony. This is why we're here, right? He might know something about the murder. So, tomorrow 21.00?""",0,,,0,0,0
30,875,3,0,"""It's alright, we don't have to be here 21.00 sharp, I just need to write something down in my notebook."" He has already opened the little blue book.",0,,,0,0,0
31,875,0,0,0,Continue(),,,1,0,0
32,875,0,0,0,Continue(),"Variable[""TASK.visit_the_smoker_on_the_balcony""]",,1,0,0
33,875,0,0,0,Continue(),"(Variable[""TASK.visit_the_smoker_on_the_balcony""]) == false",,1,0,0
34,875,3,0,"""Looks like the young man we're looking for isn't home. I think our best chance to catch him is in the evening."" He looks around, taking in the cold spring air.",0,,,0,0,0
35,875,3,0,"""We should return tomorrow after we have finished with our day's work -- how about 21.00, sound good?""",0,,,0,0,0
36,875,3,0,"""Tomorrow evening, right here, apartment #28. Good. Let's go.""",0,,"FinishTask(""TASK.find_apartment_twenty_eight""); GainTask(""TASK.visit_the_smoker_on_the_balcony"")--[[ Variable[ ]]",0,0,0
37,875,3,0,"""We should return tonight after we have finished with our day's work -- how about 21.00, sound good?""",0,,,0,0,0
38,875,0,0,0,Continue(),,,1,0,0
39,875,0,0,0,Continue(),"Variable[""backyard.smoker_first_departure""] < DayCount()  and  IsHourBetween(21,4)  and  IsTaskActive(""TASK.visit_the_smoker_on_the_balcony"")",,1,0,0
40,875,0,0,0,Continue(),"(Variable[""backyard.smoker_first_departure""] < DayCount()  and  IsHourBetween(21,4)  and  IsTaskActive(""TASK.visit_the_smoker_on_the_balcony"")) == false",,1,0,0
41,875,0,0,0,Continue(),,,1,0,0
42,875,0,0,0,Continue(),IsKimHere(),,1,0,0
43,875,0,0,0,Continue(),(IsKimHere()) == false,,1,0,0
44,875,3,0,"""We should talk to him."" The lieutenant nods at the man standing right next to the door.",0,,,0,0,0
45,875,0,0,0,Continue(),,,1,0,0
46,875,0,0,0,Continue(),,,1,0,0
47,875,0,0,0,Continue(),"Variable[""backyard.smoker_first_departure""] == DayCount()",,1,0,0
48,875,0,0,0,Continue(),"(Variable[""backyard.smoker_first_departure""] == DayCount()) == false",,1,0,0
49,875,0,0,0,Continue(),,,1,0,0
50,875,0,0,0,Continue(),IsKimHere(),,1,0,0
51,875,0,0,0,Continue(),(IsKimHere()) == false,,1,0,0
52,875,3,0,"""We should return tomorrow -- tomorrow at 21.00,"" the lieutenant reminds you.",0,,,0,0,0
53,875,0,0,0,Continue(),,,1,0,0
54,875,3,0,"""We should return in the evening -- at 21.00 the earliest.""",0,,,0,0,0
55,875,0,0,0,Continue(),,,1,0,0
56,875,0,0,0,Continue(),,,1,0,0
57,875,0,0,0,Continue(),IsKimHere(),,1,0,0
58,875,0,0,0,Continue(),(IsKimHere()) == false,,1,0,0
59,875,387,0,"""What are you talking about?""",0,,,0,0,0
60,875,387,0,"""Sounds good. Tonight at 21.00.""",0,,,0,0,0
61,875,387,0,"""I don't think I can make it.""",0,,,0,0,0
62,875,3,0,"""The smoker on the balcony. This is why we're here, right? He might know something about the murder. So, tonight at 21.00?""",0,,,0,0,0
63,875,3,0,"""Tonight, right here, apartment #28. Good. Let's go.""",0,,"FinishTask(""TASK.find_apartment_twenty_eight""); GainTask(""TASK.visit_the_smoker_on_the_balcony"")--[[ Variable[ ]]",0,0,0
64,875,3,0,"""It's alright, we don't have to be here 21.00 sharp, I just need to write something down in my notebook."" He has already opened the little blue book.",0,,,0,0,0
65,875,3,0,"""Tonight at 21.00, right here, apartment #28."" He writes it down into his little notebook. ""Good. Let's go.""",0,,"FinishTask(""TASK.find_apartment_twenty_eight""); GainTask(""TASK.visit_the_smoker_on_the_balcony"")--[[ Variable[ ]]",0,0,0
66,875,0,0,0,Continue(),,,1,0,0
67,875,0,0,0,Continue(),,,1,0,0
68,875,0,0,0,Continue(),IsKimHere(),,1,0,0
69,875,0,0,0,Continue(),(IsKimHere()) == false,,1,0,0
70,875,0,0,0,Continue(),,,1,0,0
71,875,0,0,0,Continue(),,,1,0,0
72,875,0,0,0,Continue(),"Variable[""TASK.talk_to_smoker_again_done""]",,1,0,0
73,875,0,0,0,Continue(),"(Variable[""TASK.talk_to_smoker_again_done""]) == false",,1,0,0
74,875,0,0,0,Continue(),,,1,0,0
75,875,0,0,0,Continue(),"Variable[""TASK.visit_the_smoker_on_the_balcony""]",,1,0,0
76,875,0,0,0,Continue(),"(Variable[""TASK.visit_the_smoker_on_the_balcony""]) == false",,1,0,0
77,875,0,0,0,Continue(),,,1,0,0
78,875,0,0,0,Continue(),"Variable[""TASK.visit_the_smoker_on_the_balcony""]",,1,0,0
79,875,0,0,0,Continue(),"(Variable[""TASK.visit_the_smoker_on_the_balcony""]) == false",,1,0,0
80,875,390,0,"Looks like he isn't home. You should come back later, after 21.00.",0,,"FinishTask(""TASK.find_apartment_twenty_eight""); GainTask(""TASK.visit_the_smoker_on_the_balcony"")--[[ Variable[ ]]",0,0,0
81,875,390,0,"Looks like he isn't home. You should come back tomorrow evening, after 21.00.",0,,"FinishTask(""TASK.find_apartment_twenty_eight""); GainTask(""TASK.visit_the_smoker_on_the_balcony"")--[[ Variable[ ]]",0,0,0
82,875,390,0,"Looks like he isn't home. You should come back tomorrow evening, after 21.00.",0,,,0,0,0
83,875,390,0,"Looks like he isn't home. You should come back later, after 21.00.",0,,,0,0,0
84,875,390,0,The man you're looking for is standing right next to you. You should talk to him.,0,,,0,0,0
85,875,400,0,Suddenly he's a little worried about your memory...,0,,,0,0,0
86,875,391,0,"Don't worry, it's (mostly) all still here. You can remember things. You *got* this.",0,,,0,0,0
87,875,408,0,Damn. Turns out it's quite tricky finding someone in a big apartment building... Don't worry. You'll get him!,0,,,0,0,0
88,875,390,0,Remember: tomorrow. He's *probably* gone for today.,0,,,0,0,0
89,875,0,0,0,Continue(),,,1,0,0
90,875,0,0,0,Continue(),"Variable[""TASK.interview_the_sunday_friend_done""]  or  Variable[""TASK.interview_the_sunday_friend_cancelled""]",,1,0,0
91,875,0,0,0,Continue(),"(Variable[""TASK.interview_the_sunday_friend_done""]  or  Variable[""TASK.interview_the_sunday_friend_cancelled""]) == false",,1,0,0
92,875,0,0,0,Continue(),,,1,0,0
93,875,0,0,0,Continue(),IsKimHere(),,1,0,0
94,875,0,0,0,Continue(),(IsKimHere()) == false,,1,0,0
95,875,0,0,0,Continue(),,,1,0,0
96,875,0,0,0,Continue(),IsKimHere(),,1,0,0
97,875,0,0,0,Continue(),(IsKimHere()) == false,,1,0,0
98,875,3,0,"""Let's go. There's nothing to do here for us anymore.""",0,,,0,0,0
99,875,0,0,0,Continue(),,,1,0,0
100,875,0,0,0,Continue(),"Variable[""TASK.interview_the_sunday_friend""]",,1,0,0
101,875,0,0,0,Continue(),"(Variable[""TASK.interview_the_sunday_friend""]) == false",,1,0,0
102,875,3,0,"""Let's go. There's nothing to do here for us anymore.""",0,,"CancelTask(""TASK.interview_the_sunday_friend_cancelled"")--[[ Variable[ ]]",0,0,0
103,875,237,0,Nothing do to here anymore...,0,,"CancelTask(""TASK.interview_the_sunday_friend_cancelled"")--[[ Variable[ ]]",0,0,0
0,876,0,0,0,Continue(),,,0,0,0
1,876,0,0,0,Continue(),,,1,0,0
2,876,286,0,A weathered brown door. The number reads '20'.,0,,,0,0,0
3,876,387,0,[Leave.],0,,,0,0,0
4,876,387,0,Knock.,0,,,0,0,0
5,876,286,0,"""Hello! Who is it?"" A voice calls out from the other side of the door.","VoiceoverPlay(apt/wcw_door/wcw-mb14,1)",,,0,0,0
6,876,0,0,0,0,,,1,0,0
7,876,387,0,"""Is this Billie Méjean's home? This is the police, please open the door.""",0,,,0,0,0
8,876,286,0,"""The police? A moment, please, give us a moment."" You hear shuffling inside.","VoiceoverPlay(apt/wcw_door/wcw-mb15,1)",,,0,0,0
9,876,0,0,0,Continue(),,,1,0,0
10,876,0,0,0,Continue(),IsNight(),,1,0,0
11,876,0,0,0,Continue(),(IsNight()) == false,,1,0,0
12,876,286,0,No one answers the door. They must be sleeping at this hour. Better try again tomorrow.,0,,,0,0,0
13,876,0,0,0,0,,,1,0,0
14,876,0,0,0,Continue(),,,1,0,0
15,876,414,0,And someone turns down the radio.,0,,,0,0,0
16,876,286,0,"She unlocks the door. ""Come in, the door is open.""","VoiceoverPlay(apt/wcw_door/wcw-mb16,1)",,"SetVariableValue(""apt.door_twenty_opens"", true) --[[ Variable[ ]]",0,0,0
17,876,396,0,"This is the door, you already know it's the right door. This is going to be *so hard*.",0,,,0,0,0
18,876,397,0,Get yourself together. It's just police work.,0,,,0,0,0
19,876,0,0,0,Continue(),,,1,0,0
20,876,0,0,0,Continue(),"CheckEquipped(""neck_tie"") == true  and  Variable[""whirling.necktie_personified""] == true",,1,0,0
21,876,0,0,0,Continue(),"(CheckEquipped(""neck_tie"") == true  and  Variable[""whirling.necktie_personified""] == true) == false",,1,0,0
22,876,244,0,"Don't knock, just leave. You don't need this. You don't need to *sad it up*.",0,,,0,0,0
23,876,395,0,There's fear in her voice.,0,,,0,0,0
24,876,0,0,0,Continue(),,,1,0,0
25,876,0,0,0,Continue(),IsKimHere(),,1,0,0
26,876,0,0,0,Continue(),(IsKimHere()) == false,,1,0,0
27,876,3,0,The lieutenant motions you to go ahead and knock.,0,,,0,0,0
28,876,387,0,"""Hold on, Kim, we should discuss this before we move on. What should we expect?""",0,IsKimHere(),,0,0,0
29,876,3,0,"""We have our first preliminary identification -- in all likelihood the deceased is the husband of Billie Méjean. We need to confirm this, as well as deliver the death notification to Billie herself.""",0,,,0,0,0
30,876,0,0,0,Continue(),,,1,0,0
31,876,0,0,0,Continue(),"Variable[""plaza.kineema_library_know_billies_husband_returned_the_book""]",,1,0,0
32,876,0,0,0,Continue(),"(Variable[""plaza.kineema_library_know_billies_husband_returned_the_book""]) == false",,1,0,0
33,876,3,0,"""Chances are that whoever's going to greet us behind that door is somehow related to the deceased. This means that our job here is to deliver the death notification, as well as identify the body.""",0,,,0,0,0
34,876,3,0,"""Now, delivering a death notification is never an easy task. There's a reason why it's often called the most stressful part of our job. This is why it's usually done in pairs. You got this. I'll be monitoring reactions, ready to act if necessary.""",0,,,0,0,0
35,876,3,0,"""You're right, let's talk this through."" He looks at the apartment door and lowers his voice a bit...",0,,,0,0,0
36,876,0,0,0,0,,,1,0,0
37,876,387,0,"""Do you have any advice on how to tell her he's...?""",0,,,0,0,0
38,876,387,0,"""What if I don't want to do this?""",0,,,0,0,0
39,876,387,0,"""Alright, I think I'm ready."" (Proceed.)",0,,"SetVariableValue(""apt.wcw_door_discussed_with_kim"", true) --[[ Variable[ ]]",0,0,0
40,876,3,0,"""Yes, it's hard."" He stares at the front door for a moment, his face still. ""But there is no easy way to handle this information. It just has to happen, as soon as possible.""",0,,,0,0,0
41,876,3,0,"""Dead? Just don't say that you know how they feel. You don't.""",0,,,0,0,0
42,876,3,0,The lieutenant motions towards the door.,0,,,0,0,0
43,876,0,0,0,Continue(),,,1,0,0
44,876,387,0,"""Kim, I don't want to do this, let's turn around."" (Try to bail out.)",0,,,0,0,0
45,876,3,0,"""We can't. Someone has to deliver the news."" He motions towards the door. ""Let's go.""",0,,,0,0,0
46,876,414,0,You hear some light footsteps and what appears to be a late-night talk show playing on the radio.,0,,,0,0,0
47,876,0,0,0,Continue(),,,1,0,0
